,0
10971,1308069
10972,1299059
10973,1402753
10974,405766
10975,4310548
10976,1379435
10977,488548
10978,498860
10979,4876334
10980,662418
10981,669067
10982,669266
10983,737956
10984,713645
10985,714966
10986,808301
10987,734305
10988,804555
10989,772178
10990,821740
10991,812148
10992,679578
10993,477529
10994,857501
10995,918869
10996,606600
10997,989912
10998,1025762
10999,1007826
11000,542165
11001,1030254
11002,1082401
11003,1115381
11004,1153414
11005,1163738
11006,491802
11007,500267
11008,540667
11009,573614
11010,573702
11011,585417
11012,596509
11013,597630
11014,603875
11015,610176
11016,629572
11017,635954
11018,648881
11019,660981
11020,671695
11021,678495
11022,678638
11023,684413
11024,688046
11025,688051
11026,688249
11027,693898
11028,696326
11029,705433
11030,705650
11031,708704
11032,714494
11033,715013
11034,721113
11035,730359
11036,731741
11037,732211
11038,757912
11039,760329
11040,762974
11041,772628
11042,776737
11043,777888
11044,790383
11045,797707
11046,808112
11047,809362
11048,812192
11049,818328
11050,837898
11051,839313
11052,840663
11053,840711
11054,840765
11055,841298
11056,841379
11057,841421
11058,841740
11059,842885
11060,843316
11061,844136
11062,851890
11063,861672
11064,885625
11065,888115
11066,893119
11067,893356
11068,893748
11069,899585
11070,915180
11071,930516
11072,930518
11073,933761
11074,968026
11075,970178
11076,972230
11077,972281
11078,975302
11079,981107
11080,983076
11081,983095
11082,988217
11083,990785
11084,994669
11085,995916
11086,996296
11087,996333
11088,998800
11089,1002994
11090,1007384
11091,1007812
11092,1007857
11093,1007925
11094,1008093
11095,1008176
11096,1008742
11097,1009203
11098,1009495
11099,1039233
11100,1040613
11101,1042152
11102,1042520
11103,1043638
11104,1043908
11105,1044168
11106,1044348
11107,1044378
11108,1044504
11109,1044524
11110,1044579
11111,1044815
11112,1045165
11113,1045308
11114,1045995
11115,1046544
11116,1047061
11117,1047084
11118,1048017
11119,1048575
11120,1049209
11121,1109276
11122,1111025
11123,1111894
11124,1112891
11125,1115397
11126,1115540
11127,1115550
11128,1118225
11129,1169249
11130,1177769
11131,1177981
11132,1195671
11133,1199606
11134,1199679
11135,1199954
11136,1220813
11137,1221043
11138,1224710
11139,1227495
11140,1227907
11141,1228544
11142,1234841
11143,1243138
11144,1243583
11145,1245314
11146,1248402
11147,1248412
11148,1252416
11149,1252418
11150,1253796
11151,1256490
11152,1263156
11153,1263164
11154,1267162
11155,1272453
11156,1278179
11157,1301672
11158,1326215
11159,1329933
11160,1329937
11161,1330227
11162,1338398
11163,1338401
11164,1338455
11165,1361085
11166,1366236
11167,1366237
11168,1370472
11169,1375719
11170,1387139
11171,1412281
11172,4298760
11173,4299305
11174,4311095
11175,4316405
11176,4363861
11177,4373323
11178,4374923
11179,4380665
11180,4402442
11181,4411651
11182,4420230
11183,4421063
11184,4424936
11185,4430028
11186,4432990
11187,4442110
11188,4443877
11189,4443886
11190,4459545
11191,4467508
11192,4473125
11193,4535515
11194,4642874
11195,4670489
11196,4767621
11197,4872479
11198,425459
11199,427002
11200,431167
11201,441250
11202,447093
11203,468137
11204,469717
11205,472004
11206,477538
11207,478780
11208,40738
11209,41424
11210,40719
11211,41460
11212,40832
11213,40789
11214,41443
11215,41013
11216,40975
11217,225435
11218,41002
11219,4493057
11220,1392660
11221,468784
11222,634797
11223,682440
11224,751268
11225,679672
11226,669345
11227,711899
11228,730809
11229,737951
11230,771304
11231,4535445
11232,812436
11233,811390
11234,646762
11235,821413
11236,838236
11237,841464
11238,909818
11239,839923
11240,909850
11241,909684
11242,927799
11243,1221700
11244,1044786
11245,1003796
11246,1012401
11247,1024259
11248,1041145
11249,1039585
11250,1181564
11251,1325606
11252,1115039
11253,1190378
11254,489281
11255,520878
11256,565115
11257,573605
11258,574843
11259,580720
11260,581273
11261,591761
11262,591984
11263,597587
11264,614034
11265,617573
11266,622714
11267,631024
11268,667178
11269,673372
11270,674503
11271,676071
11272,676654
11273,677782
11274,678526
11275,678559
11276,678704
11277,679585
11278,679734
11279,692710
11280,707253
11281,708913
11282,715190
11283,743832
11284,759634
11285,760324
11286,778451
11287,807092
11288,807475
11289,808366
11290,808418
11291,811133
11292,837956
11293,837985
11294,838625
11295,839813
11296,840583
11297,840908
11298,841053
11299,842525
11300,843194
11301,843837
11302,843944
11303,844078
11304,851934
11305,885595
11306,885614
11307,885697
11308,891942
11309,893067
11310,893075
11311,893383
11312,893514
11313,893642
11314,893840
11315,912150
11316,918944
11317,924992
11318,927578
11319,932449
11320,933766
11321,933786
11322,935885
11323,958514
11324,963350
11325,979302
11326,984250
11327,984316
11328,987977
11329,987978
11330,988148
11331,989971
11332,996380
11333,996381
11334,1002544
11335,1005060
11336,1005062
11337,1007636
11338,1007690
11339,1007899
11340,1009162
11341,1009329
11342,1026247
11343,1041830
11344,1043714
11345,1043905
11346,1043979
11347,1044250
11348,1044300
11349,1044525
11350,1044591
11351,1044706
11352,1044819
11353,1044840
11354,1044860
11355,1045412
11356,1046758
11357,1047066
11358,1047469
11359,1047846
11360,1048421
11361,1049214
11362,1100389
11363,1111676
11364,1112272
11365,1112509
11366,1112646
11367,1112704
11368,1112944
11369,1115374
11370,1115516
11371,1115624
11372,1138773
11373,1142556
11374,1161800
11375,1177903
11376,1177916
11377,1177933
11378,1177935
11379,1177956
11380,1177962
11381,1177976
11382,1192847
11383,1195720
11384,1199633
11385,1214047
11386,1220679
11387,1221051
11388,1226477
11389,1227670
11390,1227826
11391,1227908
11392,1227912
11393,1227918
11394,1228425
11395,1232567
11396,1233463
11397,1235016
11398,1235972
11399,1248416
11400,1252901
11401,1255096
11402,1261648
11403,1263159
11404,1263165
11405,1263170
11406,1263248
11407,1270734
11408,1289112
11409,1297216
11410,1304169
11411,1319998
11412,1328263
11413,1328684
11414,1333578
11415,1338193
11416,1338335
11417,1347322
11418,1348909
11419,1370452
11420,1375123
11421,1380534
11422,1392667
11423,1392671
11424,1412481
11425,1438921
11426,4290157
11427,4316339
11428,4374911
11429,4393755
11430,4425095
11431,4432436
11432,4473739
11433,4489011
11434,4489530
11435,4550727
11436,4550731
11437,4693197
11438,4885655
11439,4908102
11440,468188
11441,469733
11442,471786
11443,478766
11444,478775
11445,480619
11446,41417
11447,40904
11448,41624
11449,331682
11450,331674
11451,41256
11452,428922
11453,208467
11454,591680
11455,1309456
11456,1435299
11457,4445801
11458,944827
11459,447356
11460,4504331
11461,591035
11462,687799
11463,674175
11464,687696
11465,711285
11466,723099
11467,780315
11468,790643
11469,775401
11470,850688
11471,784687
11472,882275
11473,817237
11474,819978
11475,819801
11476,868135
11477,1100384
11478,910640
11479,845028
11480,865273
11481,763000
11482,574385
11483,946931
11484,980453
11485,1007879
11486,1007692
11487,1006690
11488,1072986
11489,1177778
11490,1340817
11491,1147593
11492,1190084
11493,485370
11494,489641
11495,489642
11496,528147
11497,565508
11498,567052
11499,581096
11500,601611
11501,614750
11502,623087
11503,627382
11504,646814
11505,647963
11506,648794
11507,655734
11508,655931
11509,661038
11510,665310
11511,672085
11512,673493
11513,678695
11514,679555
11515,679646
11516,679820
11517,694530
11518,703287
11519,705347
11520,708706
11521,710826
11522,718470
11523,730761
11524,731054
11525,733314
11526,734928
11527,738548
11528,745346
11529,757879
11530,760059
11531,778445
11532,784456
11533,807910
11534,808185
11535,808336
11536,818667
11537,818750
11538,823477
11539,837857
11540,838409
11541,838458
11542,838528
11543,838989
11544,839276
11545,839570
11546,840082
11547,840171
11548,840311
11549,840582
11550,840671
11551,840911
11552,841130
11553,841952
11554,842403
11555,842405
11556,843205
11557,846888
11558,851936
11559,861638
11560,880756
11561,880946
11562,888234
11563,891369
11564,894017
11565,915131
11566,916115
11567,917090
11568,924368
11569,924374
11570,932542
11571,933745
11572,933817
11573,944831
11574,947027
11575,951704
11576,974194
11577,977517
11578,977696
11579,979321
11580,981108
11581,982524
11582,984269
11583,987691
11584,993567
11585,996594
11586,1002664
11587,1005058
11588,1006688
11589,1006941
11590,1007045
11591,1007672
11592,1007684
11593,1007895
11594,1008895
11595,1009333
11596,1009593
11597,1009721
11598,1040407
11599,1041825
11600,1043509
11601,1043624
11602,1043886
11603,1043974
11604,1044029
11605,1044379
11606,1044557
11607,1044598
11608,1044818
11609,1044850
11610,1045106
11611,1045852
11612,1046541
11613,1047070
11614,1047072
11615,1047318
11616,1047431
11617,1047432
11618,1047463
11619,1047468
11620,1048577
11621,1048583
11622,1049064
11623,1049314
11624,1103877
11625,1108694
11626,1111669
11627,1111746
11628,1111800
11629,1112100
11630,1112889
11631,1114845
11632,1115279
11633,1118173
11634,1118184
11635,1142649
11636,1161801
11637,1161901
11638,1171926
11639,1177904
11640,1177930
11641,1177937
11642,1177942
11643,1177983
11644,1189954
11645,1192836
11646,1193206
11647,1194862
11648,1197719
11649,1199938
11650,1200924
11651,1219935
11652,1221706
11653,1226347
11654,1226480
11655,1226494
11656,1227681
11657,1227754
11658,1227909
11659,1234930
11660,1236284
11661,1243548
11662,1243983
11663,1246983
11664,1248421
11665,1248422
11666,1252338
11667,1267326
11668,1269617
11669,1272238
11670,1289103
11671,1303159
11672,1309438
11673,1320547
11674,1322344
11675,1323229
11676,1328264
11677,1328648
11678,1329938
11679,1333573
11680,1338084
11681,1338389
11682,1338405
11683,1338413
11684,1338528
11685,1338806
11686,1354090
11687,1354897
11688,1354900
11689,1359051
11690,1360057
11691,1366238
11692,1378861
11693,1387089
11694,1392600
11695,1392668
11696,1395357
11697,1398953
11698,1405965
11699,1438922
11700,1445221
11701,4297520
11702,4311976
11703,4323367
11704,4325051
11705,4325075
11706,4365428
11707,4403539
11708,4428814
11709,4430046
11710,4447315
11711,4456509
11712,4491033
11713,4491939
11714,4518807
11715,4522345
11716,4530508
11717,4536563
11718,4624768
11719,4625701
11720,4666953
11721,4667316
11722,4692578
11723,4694749
11724,4715361
11725,4716555
11726,4726115
11727,4756775
11728,4836206
11729,4881459
11730,4935414
11731,427893
11732,464947
11733,468209
11734,468237
11735,469594
11736,470609
11737,470632
11738,470846
11739,474913
11740,474987
11741,477536
11742,478777
11743,478778
11744,478946
11745,481026
11746,485222
11747,40745
11748,41065
11749,40920
11750,41011
11751,415101
11752,41100
11753,41189
11754,78781
11755,364181
11756,4522021
11757,1048628
11758,1282350
11759,1291210
11760,1354890
11761,4382039
11762,4474322
11763,653197
11764,488410
11765,518371
11766,607346
11767,569184
11768,667187
11769,741868
11770,702888
11771,766609
11772,742796
11773,749586
11774,749543
11775,757925
11776,790333
11777,808163
11778,820053
11779,867953
11780,840930
11781,957732
11782,898679
11783,905049
11784,910046
11785,914541
11786,1387196
11787,958602
11788,945169
11789,1043709
11790,1008142
11791,1043364
11792,1045464
11793,1336909
11794,1047153
11795,1089277
11796,1115305
11797,1180171
11798,1177885
11799,1221367
11800,1304530
11801,489346
11802,494762
11803,500452
11804,523254
11805,565167
11806,567129
11807,573883
11808,573886
11809,586342
11810,592530
11811,596183
11812,597628
11813,622995
11814,628390
11815,629584
11816,659924
11817,678545
11818,678699
11819,678731
11820,678811
11821,679560
11822,679579
11823,680890
11824,684392
11825,702041
11826,708698
11827,710215
11828,710824
11829,712598
11830,715206
11831,718591
11832,738544
11833,738557
11834,745590
11835,747663
11836,749659
11837,785559
11838,794668
11839,797946
11840,808099
11841,811342
11842,818694
11843,820663
11844,837629
11845,838591
11846,838807
11847,839234
11848,839569
11849,840683
11850,840910
11851,841181
11852,841704
11853,842392
11854,843280
11855,851937
11856,851940
11857,851974
11858,855901
11859,880759
11860,893066
11861,893385
11862,893527
11863,893969
11864,894018
11865,904808
11866,913488
11867,917958
11868,922188
11869,922197
11870,924320
11871,924364
11872,927566
11873,927588
11874,932585
11875,933212
11876,933804
11877,947038
11878,951702
11879,951823
11880,957722
11881,258103
11882,970158
11883,972883
11884,977695
11885,984265
11886,987975
11887,990484
11888,996328
11889,996390
11890,996394
11891,1002715
11892,1007340
11893,1008040
11894,1008686
11895,1008837
11896,1009277
11897,1037029
11898,1043640
11899,1043953
11900,1043972
11901,1044230
11902,1044323
11903,1044824
11904,1044900
11905,1045303
11906,1045348
11907,1045415
11908,1046167
11909,1046540
11910,1046592
11911,1046596
11912,1046608
11913,1047810
11914,1047836
11915,1047965
11916,1048726
11917,1048855
11918,1101258
11919,1111790
11920,1111873
11921,1112063
11922,1114873
11923,1115511
11924,1115531
11925,1118123
11926,1142615
11927,1144190
11928,1147708
11929,1161835
11930,1171909
11931,1177929
11932,1177943
11933,1178213
11934,1192355
11935,1197717
11936,1199523
11937,1199635
11938,1204199
11939,1219912
11940,1221002
11941,1226488
11942,1226493
11943,1227809
11944,1233458
11945,1243991
11946,1243994
11947,1245320
11948,1248507
11949,1263161
11950,1319999
11951,1323239
11952,1331268
11953,1338427
11954,1348907
11955,1351745
11956,1366218
11957,1377957
11958,1378955
11959,1382012
11960,1392766
11961,1395805
11962,1405749
11963,1412290
11964,1431129
11965,1443832
11966,2040145
11967,4290755
11968,4317369
11969,4323729
11970,4343039
11971,4382047
11972,4445843
11973,4448067
11974,4449143
11975,4450218
11976,4450330
11977,4470215
11978,4474319
11979,4497532
11980,4505748
11981,4507515
11982,4527638
11983,4534198
11984,4535584
11985,4535585
11986,4710321
11987,4716559
11988,4720005
11989,4787195
11990,4854861
11991,4908089
11992,4911550
11993,423010
11994,434703
11995,440015
11996,452830
11997,468148
11998,468210
11999,468224
12000,469746
12001,470832
12002,473858
12003,474421
12004,480628
12005,481552
12006,41003
12007,41026
12008,41022
12009,41126
12010,525385
12011,331656
12012,41654
12013,432375
12014,278481
12015,1269619
12016,391587
12017,4326906
12018,416188
12019,1392669
12020,637481
12021,1435300
12022,4658939
12023,4444757
12024,4473143
12025,482433
12026,628255
12027,625375
12028,696238
12029,693253
12030,742797
12031,762494
12032,765981
12033,781699
12034,533108
12035,798289
12036,818045
12037,837098
12038,957727
12039,756976
12040,848746
12041,856945
12042,915623
12043,929310
12044,952183
12045,988889
12046,988937
12047,1008143
12048,1047700
12049,708261
12050,1138086
12051,1112510
12052,1144438
12053,1172541
12054,1198630
12055,1254673
12056,488290
12057,494713
12058,494764
12059,500324
12060,503087
12061,506738
12062,507115
12063,521598
12064,521656
12065,566598
12066,567131
12067,569970
12068,577323
12069,578872
12070,586577
12071,592041
12072,595934
12073,596187
12074,602326
12075,614293
12076,617210
12077,631033
12078,634198
12079,644885
12080,645887
12081,648657
12082,655935
12083,661036
12084,667182
12085,674068
12086,677589
12087,677603
12088,678529
12089,679561
12090,687902
12091,688538
12092,689611
12093,692754
12094,693325
12095,705388
12096,705395
12097,711706
12098,732212
12099,732755
12100,734716
12101,738546
12102,745078
12103,759610
12104,761307
12105,765110
12106,772449
12107,779365
12108,803183
12109,804132
12110,805012
12111,806760
12112,837887
12113,838064
12114,838469
12115,838590
12116,838626
12117,838702
12118,838993
12119,839138
12120,839502
12121,840407
12122,840767
12123,840900
12124,840903
12125,841465
12126,841530
12127,846857
12128,851994
12129,855862
12130,882281
12131,888164
12132,891384
12133,893279
12134,893545
12135,893747
12136,893944
12137,893948
12138,913501
12139,915129
12140,915252
12141,916082
12142,918795
12143,924327
12144,932443
12145,933265
12146,933802
12147,942828
12148,944678
12149,947762
12150,958623
12151,969975
12152,971152
12153,982494
12154,982786
12155,983094
12156,984252
12157,984266
12158,996589
12159,996590
12160,1007540
12161,1007778
12162,1007889
12163,1007983
12164,1008468
12165,1008712
12166,1009631
12167,1039062
12168,1042161
12169,1043499
12170,1043715
12171,1043891
12172,1044321
12173,1044576
12174,1044814
12175,1044839
12176,1045068
12177,1045395
12178,1045806
12179,1046201
12180,1046543
12181,1046593
12182,1046778
12183,1049021
12184,1049321
12185,1101249
12186,1105413
12187,1108381
12188,1108905
12189,1111752
12190,1112013
12191,1112107
12192,1112701
12193,1112973
12194,1115268
12195,1115277
12196,1142516
12197,1162898
12198,1169261
12199,1177712
12200,1177779
12201,1177938
12202,1177989
12203,1177997
12204,1183583
12205,1189764
12206,1191020
12207,1195685
12208,1196965
12209,1199839
12210,1199981
12211,1209769
12212,1209771
12213,1219005
12214,1220622
12215,1226487
12216,1226492
12217,1227744
12218,1227824
12219,1227917
12220,1228480
12221,1228641
12222,1228680
12223,1229402
12224,1229411
12225,1229687
12226,1232557
12227,1235966
12228,1236011
12229,1243142
12230,1245331
12231,1248406
12232,1248508
12233,1252531
12234,1257555
12235,1270762
12236,1275515
12237,1281934
12238,1282691
12239,1297195
12240,1320000
